,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,peso,pesoSabado,pesoDomingo
216,Calera de Tango,Santiago,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,40,M,0.0,0.0,0.0
217,Calera de Tango,Santiago,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,60,F,1.8603943132788628e-05,0.0,0.0
218,Calera de Tango,Santiago,"(25.607, 29.941]",Automóvil/Camioneta,valley,40,M,0.0,0.0,0.0
219,Calera de Tango,Santiago,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,0.0,0.0001450001008886385,0.0
220,Calera de Tango,Santiago,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,4.4829164348382275e-05,0.0,0.0
221,Calera de Tango,Santiago,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25,F,1.3134419077082249e-05,0.0,0.0
222,Calera de Tango,Santiago,"(25.607, 29.941]",Motocicleta,morning_peak,20,F,2.103914553420189e-05,0.0,0.0
223,Calera de Tango,Santiago,"(25.607, 29.941]",Motocicleta,morning_peak,60,M,7.996095333348852e-06,0.0,0.0
224,Calera de Tango,Santiago,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,50,M,0.0,0.0,0.0
225,Calera de Tango,Santiago,"(29.941, 74.541]",Motocicleta,morning_peak,20,F,0.0,0.0,0.0
226,Calera de Tango,Santiago,"(29.941, 74.541]",Motocicleta,morning_peak,30,M,4.204651804962837e-05,0.0,0.0
227,Calera de Tango,Santiago,"(29.941, 74.541]",Motocicleta,morning_peak,65,M,1.3159826089010339e-05,0.0,0.0
228,Calera de Tango,Talagante,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,30,M,3.3957911365924175e-05,0.0,0.0
229,Calera de Tango,Talagante,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,30,F,6.300644171322366e-05,0.0,0.0
230,Calera de Tango,Talagante,"(14.993, 16.481]",Automóvil/Camioneta,morning_peak,55,F,4.647951570743436e-06,0.0,0.0
231,Calera de Tango,Vitacura,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,35,M,3.6208521542092343e-06,0.0,0.0
232,Calera de Tango,Ñuñoa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,35,M,9.800963837471078e-05,0.0,0.0
233,Calera de Tango,Ñuñoa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,40,F,0.0,0.0,0.0
234,Calera de Tango,Ñuñoa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,1.9745559238632384e-05,0.0,0.0
235,Cerrillos,Cerrillos,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,20,M,8.230493943893949e-05,0.0,0.0
236,Cerrillos,Cerrillos,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,40,F,0.00028745772219133497,0.0,0.0
237,Cerrillos,Cerrillos,"(0.915, 2.192]",Automóvil/Camioneta,valley,40,F,5.1472101041897205e-05,0.0,0.0
238,Cerrillos,Cerrillos,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,30,M,4.876992085906814e-06,0.0,0.0
239,Cerrillos,Cerrillos,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,M,0.0,0.00014843205593925715,0.0
240,Cerrillos,Cerrillos,"(0.915, 2.192]",N/A,morning_peak,30,F,8.408772616195783e-05,0.0,0.0
241,Cerrillos,Cerrillos,"(0.915, 2.192]",N/A,morning_peak,50,F,0.0,0.000158011217629721,0.0
242,Cerrillos,Cerrillos,"(0.915, 2.192]",N/A,morning_peak,70,F,3.558947004912976e-05,0.0,0.0
243,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,25,F,1.1198755417097897e-05,0.0,0.0
244,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,25,M,1.003094635513386e-05,0.0,0.0
245,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,45,M,0.0001519174414533522,0.0,0.0
246,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,50,M,2.8801379444660135e-05,0.0,0.0
247,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,25,M,2.2372464083022186e-05,0.0,0.0
248,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,40,F,4.547358464799598e-05,0.0,0.0
249,Cerrillos,Cerrillos,"(2.192, 3.354]",N/A,morning_peak,45,M,0.0,0.0,0.0
250,Cerrillos,Cerrillos,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,70,M,9.280393119405605e-06,0.0,0.0
251,Cerrillos,Cerrillos,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,30,M,8.073696450545428e-05,0.0,0.0
252,Cerrillos,Cerrillos,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,40,F,0.00024590470918193927,0.0,0.0
253,Cerrillos,Cerrillos,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,2.3782523059963344e-05,0.0,0.0
254,Cerrillos,Cerrillos,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.0,0.0,0.0
255,Cerrillos,Cerrillos,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,45,M,7.49317846972555e-05,0.0,0.0
256,Cerrillos,Conchalí,"(11.147, 11.849]",Motocicleta,lunch,20,F,9.077298686166206e-06,0.0,0.0
257,Cerrillos,Conchalí,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,9.61672017404819e-06,0.0,0.0
258,Cerrillos,Conchalí,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,1.2020354066486713e-05,0.0,0.0
259,Cerrillos,Conchalí,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,2.8980285558634546e-05,0.0,0.0
260,Cerrillos,Conchalí,"(16.481, 17.424]",Motocicleta,morning_peak,40,M,0.0,0.00011153853914510653,0.0
261,Cerrillos,El Bosque,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,50,M,2.8801379444660135e-05,0.0,0.0
262,Cerrillos,Estación Central,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,20,M,7.595755496320288e-05,0.0,0.0
263,Cerrillos,Estación Central,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,25,F,1.228104364969762e-05,0.0,0.0
264,Cerrillos,Estación Central,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,7.194511171577058e-06,0.0,0.0
265,Cerrillos,Estación Central,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,1.2494430780159177e-05,0.0,0.0
266,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35,M,1.2020354066486713e-05,0.0,0.0
267,Cerrillos,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,20,F,9.077298686166206e-06,0.0,0.0
268,Cerrillos,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25,M,1.2020354066486713e-05,0.0,0.0
269,Cerrillos,Estación Central,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,9.076781596016335e-05,0.0,0.0
270,Cerrillos,Estación Central,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,3.4081785291571694e-05,0.0,0.0
271,Cerrillos,Independencia,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,2.3093745549065993e-05,0.0,0.0
272,Cerrillos,Independencia,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,25,M,2.5483128691207576e-05,0.0,0.0
273,Cerrillos,Independencia,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,55,M,0.00018995542801228485,0.0,0.0
274,Cerrillos,La Cisterna,"(5.191, 6.333]",Motocicleta,morning_peak,40,F,0.00014890878073203873,0.0,0.0
275,Cerrillos,La Cisterna,"(5.191, 6.333]",Motocicleta,morning_peak,45,M,0.0001254444147365306,0.0,0.0
276,Cerrillos,La Cisterna,"(5.191, 6.333]",Motocicleta,valley,40,F,0.00014890878073203873,0.0,0.0
277,Cerrillos,La Cisterna,"(5.191, 6.333]",Motocicleta,valley,45,M,0.0001254444147365306,0.0,0.0
278,Cerrillos,La Florida,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,40,F,1.397933612497349e-05,0.0,0.0
279,Cerrillos,La Florida,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25,F,2.6610922160775937e-05,0.0,0.0
280,Cerrillos,La Pintana,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,7.776078190994515e-06,0.0,0.0
281,Cerrillos,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,25,F,1.1186525358822029e-05,0.0,0.0
282,Cerrillos,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,M,1.0962356902961987e-05,0.0,0.0
283,Cerrillos,Las Condes,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,1.1186525358822029e-05,0.0,0.0
284,Cerrillos,Las Condes,"(19.306, 21.298]",Automóvil/Camioneta,lunch,30,M,0.0,0.0049835120909769775,0.0
285,Cerrillos,Las Condes,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,0.0003402570292520244,0.0,0.0
286,Cerrillos,Las Condes,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,0.00011693457335126309,0.0,0.0
287,Cerrillos,Las Condes,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,1.3659860815228563e-05,0.0,0.0
288,Cerrillos,Las Condes,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,F,8.796242229119297e-06,0.0,0.0
289,Cerrillos,Las Condes,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,45,M,1.0840157872082573e-05,0.0,0.0
290,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,35,F,7.031824066775737e-06,0.0,0.0
291,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,1.289365130597239e-05,0.0,0.0
292,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,1.2020354066486713e-05,0.0,0.0
293,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,1.069667219222199e-05,0.0,0.0
294,Cerrillos,Las Condes,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,35,F,1.4090784110619249e-05,0.0,0.0
295,Cerrillos,Las Condes,"(23.366, 25.607]",Automóvil/Camioneta,valley,30,F,7.69659205338576e-06,0.0,0.0
296,Cerrillos,Las Condes,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,1.410908124935535e-05,0.0,0.0
297,Cerrillos,Las Condes,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,F,0.0002881871330171552,0.0,0.0
298,Cerrillos,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,40,M,0.0003095031672580153,0.0,0.0
299,Cerrillos,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,night,35,M,0.0,0.0010376488558910982,0.0
300,Cerrillos,Las Condes,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,45,F,8.796242229119297e-06,0.0,0.0
301,Cerrillos,Las Condes,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,4.135012034664894e-06,0.0,0.0
302,Cerrillos,Las Condes,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65,F,0.0,0.0,0.0
303,Cerrillos,Las Condes,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,7.223378740944734e-06,0.0,0.0
304,Cerrillos,Lo Barnechea,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,40,M,0.00037032687849521085,0.0,0.0
305,Cerrillos,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,1.057534295258581e-05,0.0,0.0
306,Cerrillos,Lo Barnechea,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,8.124255074538279e-06,0.0,0.0
307,Cerrillos,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,lunch,35,M,2.9749735400005373e-05,0.0,0.0
308,Cerrillos,Lo Prado,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,60,M,1.1469764288031846e-05,0.0,0.0
309,Cerrillos,Lo Prado,"(6.333, 7.516]",Bicicleta/Scooter,afternoon_peak,35,M,0.0,0.00016531170498265045,0.0
310,Cerrillos,Lo Prado,"(6.333, 7.516]",Bicicleta/Scooter,morning_peak,45,M,0.00028450476878054447,0.0,0.0
311,Cerrillos,Macul,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,20,F,0.000161372416586398,0.0,0.0
312,Cerrillos,Macul,"(11.147, 11.849]",Automóvil/Camioneta,morning_peak,60,M,0.00043392824873354253,0.0,0.0
313,Cerrillos,Maipú,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,3.7457486894990753e-05,0.0,0.0
314,Cerrillos,Maipú,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,0.0,0.0,0.0
315,Cerrillos,Maipú,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0,0.0
316,Cerrillos,Maipú,"(2.192, 3.354]",Automóvil/Camioneta,valley,45,M,0.0,0.0,0.0
317,Cerrillos,Maipú,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35,M,3.3424533586021515e-05,0.0,0.0
318,Cerrillos,Maipú,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,30,F,0.00043392824873354253,0.0,0.0
319,Cerrillos,Maipú,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,40,M,0.00024291959847069292,0.0,0.0
320,Cerrillos,Maipú,"(3.354, 4.089]",Taxi/Colectivo,morning_peak,35,F,0.0,0.00020473218847851326,0.0
321,Cerrillos,Maipú,"(3.354, 4.089]",Taxi/Colectivo,valley,50,M,0.00037032687849521085,0.0,0.0
322,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,60,M,1.3919835811291315e-05,0.0,0.0
323,Cerrillos,Maipú,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,6.260399525727215e-05,0.0,0.0
324,Cerrillos,Maipú,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,5.655125761272693e-05,0.0,0.0
325,Cerrillos,Maipú,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,M,5.085352845278733e-06,0.0,0.0
326,Cerrillos,Maipú,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,0.000416009257346843,0.0,0.0
327,Cerrillos,Maipú,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0,0.0,0.0009660363307754744
328,Cerrillos,Maipú,"(7.516, 9.335]",Bicicleta/Scooter,morning_peak,55,M,4.4770956241488566e-05,0.0,0.0
329,Cerrillos,Maipú,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,1.6686321605724886e-05,0.0,0.0
330,Cerrillos,Maipú,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,F,0.0,0.00013813619078740117,0.0
331,Cerrillos,Pedro Aguirre Cerda,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,45,M,0.0,9.029212435984056e-05,0.0
332,Cerrillos,Peñalolén,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,30,F,0.0,0.003448766576092171,0.0
333,Cerrillos,Providencia,"(11.849, 13.364]",Motocicleta,morning_peak,55,M,1.574021623118271e-05,0.0,0.0
334,Cerrillos,Providencia,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,25,M,8.059507448797351e-05,0.0,0.0
335,Cerrillos,Providencia,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.0,0.0007001188303262072,0.0
336,Cerrillos,Providencia,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,45,M,2.4977539491844107e-05,0.0,0.0
337,Cerrillos,Providencia,"(16.481, 17.424]",Automóvil/Camioneta,valley,35,F,7.404283507912429e-05,0.0,0.0
338,Cerrillos,Providencia,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,65,M,6.437677309177134e-05,0.0,0.0
339,Cerrillos,Providencia,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.00016423503537481906,0.0,0.0
340,Cerrillos,Providencia,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,35,M,0.00026309917178193637,0.0,0.0
341,Cerrillos,Pudahuel,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,40,M,0.0,9.029212435984056e-05,0.0
342,Cerrillos,Pudahuel,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,15,M,1.7401168671167584e-05,0.0,0.0
343,Cerrillos,Pudahuel,"(7.516, 9.335]",Automóvil/Camioneta,night,30,M,1.5853579680080483e-05,0.0,0.0
344,Cerrillos,Pudahuel,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15,M,0.0,0.0,0.0
345,Cerrillos,Pudahuel,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,8.930905088067706e-06,0.0,0.0
346,Cerrillos,Pudahuel,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,40,M,7.49645805252173e-05,0.0,0.0
347,Cerrillos,Pudahuel,"(11.147, 11.849]",Automóvil/Camioneta,night,55,M,0.0001127283445875001,0.0,0.0
348,Cerrillos,Pudahuel,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,30,F,1.07363047643773e-05,0.0,0.0
349,Cerrillos,Pudahuel,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,65,M,0.0,0.0,0.0
350,Cerrillos,Puente Alto,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,40,M,1.1085261168831409e-05,0.0,0.0
351,Cerrillos,Puente Alto,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.00014447262771653664,0.0,0.0
352,Cerrillos,Quilicura,"(13.364, 14.993]",Automóvil/Camioneta,afternoon_peak,30,M,1.2096922662083279e-05,0.0,0.0
353,Cerrillos,Quilicura,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0003528710962989034,0.0,0.0
354,Cerrillos,Quinta Normal,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,75,F,7.194511171577058e-06,0.0,0.0
355,Cerrillos,Quinta Normal,"(9.335, 10.203]",Automóvil/Camioneta,valley,30,M,0.0,0.0,0.0
356,Cerrillos,Recoleta,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,F,1.5163377259228879e-05,0.0,0.0
357,Cerrillos,Recoleta,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0008008518856264119,0.0
358,Cerrillos,Recoleta,"(14.993, 16.481]",Automóvil/Camioneta,lunch,50,M,5.1472101041897205e-05,0.0,0.0
359,Cerrillos,Renca,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,5.8582842588183445e-05,0.0,0.0
360,Cerrillos,Renca,"(14.993, 16.481]",Automóvil/Camioneta,morning_peak,25,M,0.0,0.0,0.0
361,Cerrillos,Renca,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,45,M,5.1925572067672233e-05,0.0,0.0
362,Cerrillos,Renca,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,40,M,0.0,0.0,0.0
363,Cerrillos,San Bernardo,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,25,F,0.0,0.0,0.0
364,Cerrillos,San Joaquín,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,25,M,0.00026724444672371784,0.0,0.0
365,Cerrillos,San Miguel,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,15,F,1.7495998995343623e-05,0.0,0.0
366,Cerrillos,San Miguel,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0,0.0
367,Cerrillos,San Miguel,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,35,F,0.00026724444672371784,0.0,0.0
368,Cerrillos,Santiago,"(6.333, 7.516]",Automóvil/Camioneta,lunch,35,M,1.7815413761524356e-05,0.0,0.0
369,Cerrillos,Santiago,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,9.077298686166206e-06,0.0,0.0
370,Cerrillos,Santiago,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,25,M,3.776864467227193e-05,0.0,0.0
371,Cerrillos,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,55,F,8.796242229119297e-06,0.0,0.0
372,Cerrillos,Santiago,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,M,1.2494430780159177e-05,0.0,0.0
373,Cerrillos,Santiago,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,65,M,1.1186338179893842e-05,0.0,0.0
374,Cerrillos,Santiago,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,0.0,0.0005971601788076473,0.0
375,Cerrillos,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50,F,1.0124132565954792e-05,0.0,0.0
376,Cerrillos,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,40,M,6.806652775455009e-06,0.0,0.0
377,Cerrillos,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,0.0,0.0,0.0
378,Cerrillos,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,2.8055060907413636e-05,0.0,0.0
379,Cerrillos,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,1.2033314657257544e-05,0.0,0.0
380,Cerrillos,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,2.235784748107613e-05,0.0,0.0
381,Cerrillos,Santiago,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.00046651498955783483,0.0,0.0
382,Cerrillos,Santiago,"(11.147, 11.849]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0047658538683846285,0.0
383,Cerrillos,Santiago,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,M,1.2033314657257544e-05,0.0,0.0
384,Cerrillos,Santiago,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,M,3.9500022681093716e-05,0.0,0.0
385,Cerrillos,Santiago,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,40,F,2.2342785128841292e-05,0.0,0.0
386,Cerrillos,Santiago,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,40,M,8.882667785371227e-06,0.0,0.0
387,Cerrillos,Santiago,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,45,M,0.0,0.0,0.0
388,Cerrillos,Santiago,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,65,M,8.995101258133706e-05,0.0,0.0
389,Cerrillos,Santiago,"(11.849, 13.364]",Automóvil/Camioneta,night,35,M,0.0,0.0,0.0
390,Cerrillos,Santiago,"(11.849, 13.364]",Automóvil/Camioneta,valley,30,M,0.00022069828615628724,0.0,0.0
391,Cerrillos,Santiago,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25,M,3.312133488005027e-05,0.0,0.0
392,Cerrillos,Santiago,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,8.183348192635173e-06,0.0,0.0
393,Cerrillos,Santiago,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,F,0.0,0.0,0.0
394,Cerrillos,Santiago,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,45,F,0.0,0.0,0.001183772088508501
395,Cerrillos,Santiago,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.00013108866340264905,0.0,0.0
396,Cerrillos,Santiago,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,65,M,0.0001850274812204008,0.0,0.0
397,Cerrillos,Santiago,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25,F,0.0001806631808571405,0.0,0.0
398,Cerrillos,Santiago,"(13.364, 14.993]",Taxi/Colectivo,afternoon_peak,20,M,4.410861664131254e-05,0.0,0.0
399,Cerrillos,Vitacura,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,9.923996067689926e-06,0.0,0.0
400,Cerrillos,Vitacura,"(23.366, 25.607]",Automóvil/Camioneta,morning_peak,45,F,0.0,0.0,0.0
401,Cerrillos,Vitacura,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,7.469676844588999e-05,0.0,0.0
402,Cerrillos,Vitacura,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60,F,9.927356675445018e-05,0.0,0.0
403,Cerrillos,Ñuñoa,"(11.849, 13.364]",Automóvil/Camioneta,morning_peak,50,M,1.324606659995264e-05,0.0,0.0
404,Cerrillos,Ñuñoa,"(14.993, 16.481]",Automóvil/Camioneta,morning_peak,50,M,1.2823844552110023e-05,0.0,0.0
