,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,day_week,freq
222,Calera de Tango,Providencia,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,50.0,F,0,3.080145382862071e-05
223,Calera de Tango,Providencia,"(29.941, 74.541]",Motocicleta,morning_peak,35.0,M,0,3.080145382862071e-05
224,Calera de Tango,Providencia,"(29.941, 74.541]",Otros,afternoon_peak,25.0,M,0,3.080145382862071e-05
225,Calera de Tango,Providencia,"(29.941, 74.541]",Otros,morning_peak,25.0,M,0,3.080145382862071e-05
226,Calera de Tango,Providencia,"(29.941, 74.541]",Otros,morning_peak,30.0,F,0,3.080145382862071e-05
227,Calera de Tango,Pudahuel,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
228,Calera de Tango,Quilicura,"(29.941, 74.541]",Automóvil/Camioneta,afternoon_peak,30.0,F,0,3.080145382862071e-05
229,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,15.0,M,0,3.080145382862071e-05
230,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,25.0,M,0,3.080145382862071e-05
231,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
232,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,35.0,F,0,3.080145382862071e-05
233,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,45.0,F,0,3.080145382862071e-05
234,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,55.0,F,0,3.080145382862071e-05
235,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,morning_peak,60.0,M,0,3.080145382862071e-05
236,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,valley,20.0,M,0,3.080145382862071e-05
237,Calera de Tango,San Bernardo,"(10.203, 11.147]",Automóvil/Camioneta,valley,30.0,M,0,3.080145382862071e-05
238,Calera de Tango,San Bernardo,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,25.0,F,0,3.080145382862071e-05
239,Calera de Tango,San Bernardo,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,0,3.080145382862071e-05
240,Calera de Tango,San Bernardo,"(10.203, 11.147]",Motocicleta,morning_peak,35.0,M,0,3.080145382862071e-05
241,Calera de Tango,San Bernardo,"(10.203, 11.147]",Motocicleta,morning_peak,40.0,M,0,3.080145382862071e-05
242,Calera de Tango,San Miguel,"(23.366, 25.607]",Automóvil/Camioneta,afternoon_peak,45.0,F,0,3.080145382862071e-05
243,Calera de Tango,San Miguel,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,F,0,3.080145382862071e-05
244,Calera de Tango,San Miguel,"(23.366, 25.607]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,M,0,3.080145382862071e-05
245,Calera de Tango,Santiago,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,50.0,F,0,3.080145382862071e-05
246,Calera de Tango,Santiago,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,40.0,M,0,3.080145382862071e-05
247,Calera de Tango,Santiago,"(25.607, 29.941]",Bicicleta/Scooter,valley,45.0,M,0,3.080145382862071e-05
248,Calera de Tango,Santiago,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25.0,M,0,3.080145382862071e-05
249,Calera de Tango,Santiago,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,30.0,M,0,3.080145382862071e-05
250,Calera de Tango,Santiago,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,3.080145382862071e-05
251,Calera de Tango,Santiago,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,M,0,3.080145382862071e-05
252,Calera de Tango,Santiago,"(25.607, 29.941]",Motocicleta,morning_peak,60.0,M,0,3.080145382862071e-05
253,Calera de Tango,Santiago,"(25.607, 29.941]",Motocicleta,valley,45.0,M,0,3.080145382862071e-05
254,Calera de Tango,Santiago,"(25.607, 29.941]",Taxi/Colectivo,morning_peak,20.0,F,0,3.080145382862071e-05
255,Calera de Tango,Vitacura,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,25.0,M,0,3.080145382862071e-05
256,Calera de Tango,Vitacura,"(29.941, 74.541]",Automóvil/Camioneta,valley,45.0,F,0,3.080145382862071e-05
257,Calera de Tango,Ñuñoa,"(29.941, 74.541]",Automóvil/Camioneta,valley,20.0,M,0,3.080145382862071e-05
258,Calera de Tango,Ñuñoa,"(29.941, 74.541]",Motocicleta,morning_peak,25.0,M,5,3.080145382862071e-05
259,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,afternoon_peak,25.0,M,0,3.080145382862071e-05
260,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,afternoon_peak,35.0,M,0,3.080145382862071e-05
261,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,45.0,F,0,3.080145382862071e-05
262,Cerrillos,Cerrillos,"(2.192, 3.354]",Automóvil/Camioneta,night,40.0,F,0,3.080145382862071e-05
263,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,afternoon_peak,50.0,M,0,6.160290765724142e-05
264,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,lunch,35.0,F,0,3.080145382862071e-05
265,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,20.0,F,0,3.080145382862071e-05
266,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,25.0,M,0,6.160290765724142e-05
267,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,40.0,M,0,9.240436148586214e-05
268,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,45.0,M,0,3.080145382862071e-05
269,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,60.0,M,0,3.080145382862071e-05
270,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,night,35.0,M,0,3.080145382862071e-05
271,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,night,50.0,M,0,3.080145382862071e-05
272,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,valley,15.0,M,0,3.080145382862071e-05
273,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,valley,20.0,F,0,6.160290765724142e-05
274,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,valley,20.0,M,0,3.080145382862071e-05
275,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,valley,30.0,M,0,3.080145382862071e-05
276,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,valley,35.0,F,0,3.080145382862071e-05
277,Cerrillos,Cerrillos,"(2.192, 3.354]",Bicicleta/Scooter,valley,50.0,F,5,3.080145382862071e-05
278,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,F,0,9.240436148586214e-05
279,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,3.080145382862071e-05
280,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,M,0,3.080145382862071e-05
281,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,70.0,M,0,3.080145382862071e-05
282,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20.0,F,5,3.080145382862071e-05
283,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20.0,F,6,3.080145382862071e-05
284,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,M,0,3.080145382862071e-05
285,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,30.0,F,0,3.080145382862071e-05
286,Cerrillos,Cerrillos,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,40.0,F,0,3.080145382862071e-05
287,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,afternoon_peak,55.0,M,0,3.080145382862071e-05
288,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,lunch,20.0,M,0,3.080145382862071e-05
289,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,lunch,30.0,M,0,3.080145382862071e-05
290,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,morning_peak,15.0,M,0,3.080145382862071e-05
291,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
292,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
293,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,morning_peak,45.0,F,0,3.080145382862071e-05
294,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,night,20.0,F,0,3.080145382862071e-05
295,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,night,25.0,M,0,3.080145382862071e-05
296,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,valley,25.0,F,0,3.080145382862071e-05
297,Cerrillos,Cerrillos,"(2.192, 3.354]",Motocicleta,valley,25.0,M,0,6.160290765724142e-05
298,Cerrillos,Cerrillos,"(2.192, 3.354]",Otros,afternoon_peak,25.0,F,0,3.080145382862071e-05
299,Cerrillos,Cerrillos,"(2.192, 3.354]",Otros,afternoon_peak,50.0,F,0,3.080145382862071e-05
300,Cerrillos,Cerrillos,"(2.192, 3.354]",Otros,lunch,30.0,F,0,3.080145382862071e-05
301,Cerrillos,Cerrillos,"(2.192, 3.354]",Otros,lunch,40.0,F,6,3.080145382862071e-05
302,Cerrillos,Cerrillos,"(2.192, 3.354]",Otros,morning_peak,15.0,M,0,3.080145382862071e-05
303,Cerrillos,Cerrillos,"(2.192, 3.354]",Otros,morning_peak,35.0,F,0,3.080145382862071e-05
304,Cerrillos,Cerrillos,"(2.192, 3.354]",Otros,valley,30.0,F,0,3.080145382862071e-05
305,Cerrillos,Conchalí,"(13.364, 14.993]",Automóvil/Camioneta,afternoon_peak,35.0,M,0,3.080145382862071e-05
306,Cerrillos,Conchalí,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,25.0,M,0,3.080145382862071e-05
307,Cerrillos,Conchalí,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,45.0,F,0,3.080145382862071e-05
308,Cerrillos,El Bosque,"(7.516, 9.335]",Motocicleta,afternoon_peak,30.0,M,0,3.080145382862071e-05
309,Cerrillos,Estación Central,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
310,Cerrillos,Estación Central,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,45.0,F,6,3.080145382862071e-05
311,Cerrillos,Estación Central,"(4.089, 5.191]",Bicicleta/Scooter,afternoon_peak,40.0,F,0,3.080145382862071e-05
312,Cerrillos,Estación Central,"(4.089, 5.191]",Bicicleta/Scooter,afternoon_peak,45.0,F,0,3.080145382862071e-05
313,Cerrillos,Estación Central,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,15.0,M,0,3.080145382862071e-05
314,Cerrillos,Estación Central,"(4.089, 5.191]",Bicicleta/Scooter,valley,30.0,F,0,3.080145382862071e-05
315,Cerrillos,Estación Central,"(4.089, 5.191]",Bicicleta/Scooter,valley,50.0,F,0,3.080145382862071e-05
316,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,45.0,F,0,3.080145382862071e-05
317,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,25.0,M,0,3.080145382862071e-05
318,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15.0,M,0,3.080145382862071e-05
319,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,F,0,3.080145382862071e-05
320,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,M,0,3.080145382862071e-05
321,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,3.080145382862071e-05
322,Cerrillos,Estación Central,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,45.0,M,0,3.080145382862071e-05
323,Cerrillos,Estación Central,"(4.089, 5.191]",Motocicleta,morning_peak,20.0,F,0,3.080145382862071e-05
324,Cerrillos,Estación Central,"(4.089, 5.191]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
325,Cerrillos,Estación Central,"(4.089, 5.191]",Motocicleta,morning_peak,35.0,M,0,3.080145382862071e-05
326,Cerrillos,Estación Central,"(4.089, 5.191]",Motocicleta,night,55.0,M,0,3.080145382862071e-05
327,Cerrillos,Estación Central,"(4.089, 5.191]",Taxi/Colectivo,valley,50.0,F,0,3.080145382862071e-05
328,Cerrillos,Independencia,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,M,0,3.080145382862071e-05
329,Cerrillos,Independencia,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,M,6,3.080145382862071e-05
330,Cerrillos,Independencia,"(11.849, 13.364]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
331,Cerrillos,La Cisterna,"(5.191, 6.333]",Automóvil/Camioneta,valley,25.0,F,0,3.080145382862071e-05
332,Cerrillos,La Cisterna,"(5.191, 6.333]",Taxi/Colectivo,morning_peak,25.0,F,0,3.080145382862071e-05
333,Cerrillos,La Florida,"(11.849, 13.364]",Automóvil/Camioneta,valley,65.0,F,0,3.080145382862071e-05
334,Cerrillos,La Florida,"(11.849, 13.364]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,M,0,3.080145382862071e-05
335,Cerrillos,La Pintana,"(13.364, 14.993]",Automóvil/Camioneta,afternoon_peak,25.0,F,0,3.080145382862071e-05
336,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,afternoon_peak,25.0,M,0,3.080145382862071e-05
337,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,afternoon_peak,35.0,M,0,3.080145382862071e-05
338,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,20.0,F,0,3.080145382862071e-05
339,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,30.0,M,5,3.080145382862071e-05
340,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,35.0,F,0,3.080145382862071e-05
341,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,40.0,F,0,3.080145382862071e-05
342,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,45.0,M,0,3.080145382862071e-05
343,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,valley,25.0,M,0,3.080145382862071e-05
344,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,valley,30.0,M,0,3.080145382862071e-05
345,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,valley,40.0,M,0,3.080145382862071e-05
346,Cerrillos,Las Condes,"(21.298, 23.366]",Automóvil/Camioneta,valley,45.0,F,0,3.080145382862071e-05
347,Cerrillos,Las Condes,"(21.298, 23.366]",Bicicleta/Scooter,afternoon_peak,40.0,M,0,3.080145382862071e-05
348,Cerrillos,Las Condes,"(21.298, 23.366]",Bicicleta/Scooter,lunch,45.0,M,0,3.080145382862071e-05
349,Cerrillos,Las Condes,"(21.298, 23.366]",Bicicleta/Scooter,lunch,60.0,M,0,3.080145382862071e-05
350,Cerrillos,Las Condes,"(21.298, 23.366]",Bicicleta/Scooter,morning_peak,20.0,F,0,3.080145382862071e-05
351,Cerrillos,Las Condes,"(21.298, 23.366]",Bicicleta/Scooter,morning_peak,20.0,M,0,3.080145382862071e-05
352,Cerrillos,Las Condes,"(21.298, 23.366]",Bicicleta/Scooter,valley,35.0,F,0,3.080145382862071e-05
353,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25.0,F,0,3.080145382862071e-05
354,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,40.0,M,0,3.080145382862071e-05
355,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,75.0,F,0,3.080145382862071e-05
356,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,6.160290765724142e-05
357,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,9.240436148586214e-05
358,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,F,0,3.080145382862071e-05
359,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,F,0,3.080145382862071e-05
360,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55.0,F,0,3.080145382862071e-05
361,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,20.0,F,5,3.080145382862071e-05
362,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,35.0,F,0,3.080145382862071e-05
363,Cerrillos,Las Condes,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,F,0,3.080145382862071e-05
364,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,afternoon_peak,15.0,M,0,3.080145382862071e-05
365,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,afternoon_peak,25.0,M,0,3.080145382862071e-05
366,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,afternoon_peak,35.0,M,0,3.080145382862071e-05
367,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,lunch,45.0,M,6,3.080145382862071e-05
368,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,morning_peak,25.0,F,0,3.080145382862071e-05
369,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,morning_peak,25.0,M,0,6.160290765724142e-05
370,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,morning_peak,35.0,F,0,3.080145382862071e-05
371,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,morning_peak,50.0,M,0,3.080145382862071e-05
372,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,night,15.0,M,0,3.080145382862071e-05
373,Cerrillos,Las Condes,"(21.298, 23.366]",Motocicleta,valley,40.0,M,0,6.160290765724142e-05
374,Cerrillos,Las Condes,"(21.298, 23.366]",Otros,afternoon_peak,20.0,F,0,3.080145382862071e-05
375,Cerrillos,Las Condes,"(21.298, 23.366]",Otros,afternoon_peak,25.0,M,0,3.080145382862071e-05
376,Cerrillos,Las Condes,"(21.298, 23.366]",Otros,afternoon_peak,50.0,M,0,3.080145382862071e-05
377,Cerrillos,Las Condes,"(21.298, 23.366]",Otros,morning_peak,45.0,F,0,3.080145382862071e-05
378,Cerrillos,Las Condes,"(21.298, 23.366]",Otros,valley,15.0,M,0,3.080145382862071e-05
379,Cerrillos,Las Condes,"(21.298, 23.366]",Taxi/Colectivo,afternoon_peak,30.0,F,0,3.080145382862071e-05
380,Cerrillos,Lo Barnechea,"(29.941, 74.541]",Motocicleta,afternoon_peak,25.0,F,5,3.080145382862071e-05
381,Cerrillos,Lo Barnechea,"(29.941, 74.541]",Motocicleta,morning_peak,50.0,M,0,3.080145382862071e-05
382,Cerrillos,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,lunch,40.0,F,0,3.080145382862071e-05
383,Cerrillos,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,20.0,M,0,3.080145382862071e-05
384,Cerrillos,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,25.0,F,6,3.080145382862071e-05
385,Cerrillos,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,night,30.0,F,0,3.080145382862071e-05
386,Cerrillos,Lo Espejo,"(2.192, 3.354]",Automóvil/Camioneta,valley,30.0,F,0,3.080145382862071e-05
387,Cerrillos,Lo Espejo,"(2.192, 3.354]",Bicicleta/Scooter,valley,40.0,F,0,3.080145382862071e-05
388,Cerrillos,Lo Espejo,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,55.0,F,0,3.080145382862071e-05
389,Cerrillos,Lo Espejo,"(2.192, 3.354]",Motocicleta,valley,20.0,M,0,3.080145382862071e-05
390,Cerrillos,Lo Espejo,"(2.192, 3.354]",Motocicleta,valley,45.0,M,0,3.080145382862071e-05
391,Cerrillos,Lo Prado,"(5.191, 6.333]",Automóvil/Camioneta,night,25.0,M,0,3.080145382862071e-05
392,Cerrillos,Lo Prado,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,55.0,F,6,3.080145382862071e-05
393,Cerrillos,Macul,"(10.203, 11.147]",Bicicleta/Scooter,morning_peak,35.0,M,0,3.080145382862071e-05
394,Cerrillos,Macul,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,F,0,6.160290765724142e-05
395,Cerrillos,Macul,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,F,0,3.080145382862071e-05
396,Cerrillos,Macul,"(10.203, 11.147]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,45.0,F,0,3.080145382862071e-05
397,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,afternoon_peak,45.0,M,0,3.080145382862071e-05
398,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,20.0,F,5,3.080145382862071e-05
399,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,25.0,M,0,3.080145382862071e-05
400,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,40.0,F,0,3.080145382862071e-05
401,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,45.0,M,0,3.080145382862071e-05
402,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,60.0,M,0,3.080145382862071e-05
403,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,night,40.0,M,5,3.080145382862071e-05
404,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,night,40.0,M,6,6.160290765724142e-05
405,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,night,55.0,M,0,3.080145382862071e-05
406,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,night,60.0,M,5,3.080145382862071e-05
407,Cerrillos,Maipú,"(4.089, 5.191]",Automóvil/Camioneta,valley,20.0,M,0,3.080145382862071e-05
408,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,afternoon_peak,20.0,M,0,3.080145382862071e-05
409,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,afternoon_peak,30.0,M,0,3.080145382862071e-05
410,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,afternoon_peak,55.0,M,0,3.080145382862071e-05
411,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,lunch,20.0,M,0,3.080145382862071e-05
412,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,lunch,25.0,M,0,3.080145382862071e-05
413,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,25.0,M,0,6.160290765724142e-05
414,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,50.0,M,0,3.080145382862071e-05
415,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,60.0,M,0,3.080145382862071e-05
416,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,night,20.0,M,0,3.080145382862071e-05
417,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,night,25.0,M,0,3.080145382862071e-05
418,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,valley,15.0,F,5,3.080145382862071e-05
419,Cerrillos,Maipú,"(4.089, 5.191]",Bicicleta/Scooter,valley,25.0,M,0,3.080145382862071e-05
420,Cerrillos,Maipú,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,60.0,M,0,3.080145382862071e-05
421,Cerrillos,Maipú,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,45.0,F,0,3.080145382862071e-05
422,Cerrillos,Maipú,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,3.080145382862071e-05
423,Cerrillos,Maipú,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,M,0,3.080145382862071e-05
